,,Default,HHInsurance,CarLoan,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,CallLength,CallStartHour,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum,Job_other,Marital_divorced,Marital_married,Marital_single,Education_0,Communication_other,Outcome_NoPrev,Outcome_other
test,4,0,1,0,2,1,-1,0,2.5166666666666666,16,1,2,5,1,1,0,1,0,1,1,1,0
test,5,0,1,0,2,1,399,3,15.666666666666666,10,5,7,26,1,1,0,0,1,1,1,0,1
test,6,0,1,0,2,1,-1,0,2.6333333333333333,11,1,2,5,1,1,0,1,0,1,1,1,0
test,7,0,1,0,3,1,302,3,11.783333333333333,9,6,4,13,1,1,0,1,0,1,1,0,1
test,8,0,1,0,27,1,-1,0,4.566666666666666,16,4,5,21,4,1,1,0,0,1,1,1,0
test,9,0,1,0,21,2,-1,0,1.4833333333333334,13,0,11,47,4,1,0,1,0,1,1,1,0
test,10,0,1,0,19,5,-1,0,6.016666666666667,13,4,8,33,3,1,0,1,0,1,1,1,0
test,11,0,0,0,4,4,-1,0,23.016666666666666,14,3,2,5,1,1,0,1,0,1,1,1,0
test,12,0,1,0,11,3,-1,0,15.183333333333334,12,2,5,19,2,1,0,1,0,1,1,1,0
test,13,0,0,0,25,4,-1,0,2.066666666666667,16,3,8,34,4,1,0,1,0,1,1,1,0
test,14,0,1,0,28,1,-1,0,1.9833333333333334,10,5,5,21,4,1,0,1,0,1,1,1,0
test,15,0,1,0,21,1,-1,0,5.283333333333333,17,5,5,20,3,1,0,1,0,1,1,1,0
test,16,0,0,1,5,1,-1,0,11.683333333333334,9,6,6,22,1,1,0,1,0,1,1,1,0
test,17,0,1,1,12,5,-1,0,2.1333333333333333,13,4,8,32,2,1,0,1,0,1,1,1,0
test,18,0,0,0,12,1,77,5,1.6333333333333333,10,3,5,19,2,1,0,1,0,1,1,0,1
test,19,0,1,0,29,2,181,3,3.3,10,1,3,13,5,1,0,1,0,1,1,0,1
test,20,0,1,0,7,1,343,4,2.4833333333333334,12,5,5,18,1,1,0,0,1,1,1,0,1
test,21,0,0,0,22,1,-1,0,9.766666666666667,17,2,6,25,4,1,0,1,0,1,1,1,0
test,22,0,0,0,4,1,-1,0,1.8,16,3,8,31,1,1,0,1,0,1,1,1,0
test,23,0,0,1,20,2,-1,0,1.4833333333333334,17,5,8,33,3,1,0,1,0,1,1,1,0
test,24,0,1,0,2,1,-1,0,2.033333333333333,14,1,2,5,1,1,0,1,0,1,1,1,0
test,25,0,0,0,9,4,-1,0,4.083333333333333,15,0,5,19,2,1,0,1,0,1,1,1,0
test,26,0,1,0,29,2,-1,0,2.7333333333333334,13,5,10,43,5,1,0,1,0,1,1,1,0
test,27,0,0,0,20,1,-1,0,8.133333333333333,9,6,11,46,3,1,1,0,0,1,1,1,0
test,28,0,0,0,31,2,-1,0,3.9,13,6,7,30,5,1,0,1,0,1,1,1,0
test,29,0,0,1,4,2,-1,0,1.9,9,3,8,31,1,1,0,1,0,1,1,1,0
test,30,0,1,0,20,2,342,1,0.8,14,2,4,16,4,1,0,1,0,1,1,0,1
test,31,0,1,0,21,1,-1,0,13.316666666666666,16,5,5,20,3,1,0,0,1,1,1,1,0
test,32,0,1,0,9,4,316,3,9.866666666666667,13,5,4,14,2,1,0,1,0,1,1,0,1
test,33,0,0,0,29,2,-1,0,3.216666666666667,9,0,8,35,5,1,0,0,1,1,1,1,0
test,34,0,1,0,19,1,-1,0,2.05,10,3,5,20,3,1,0,1,0,1,1,1,0
test,35,0,0,0,20,1,-1,0,3.9166666666666665,14,0,6,25,4,1,0,1,0,1,1,1,0
test,36,0,1,0,26,2,-1,0,7.0,17,3,5,21,4,1,0,1,0,1,1,1,0
test,37,0,0,0,11,1,181,3,11.183333333333334,14,3,2,6,2,1,0,1,0,1,1,0,1
test,38,0,1,0,14,3,457,1,4.333333333333333,12,6,8,32,2,1,0,1,0,1,1,0,1
test,39,0,1,0,6,3,-1,0,31.766666666666666,17,4,5,18,1,1,0,1,0,1,1,1,0
test,40,0,1,1,27,3,-1,0,8.2,17,4,5,21,4,1,1,0,0,1,1,1,0
test,41,0,1,0,9,1,-1,0,24.766666666666666,16,5,7,27,2,1,0,1,0,1,1,1,0
test,42,0,1,0,8,3,-1,0,0.2833333333333333,9,6,5,18,1,1,1,0,0,1,1,1,0
test,43,0,1,0,26,1,-1,0,3.4,14,3,5,21,4,1,0,1,0,1,1,1,0
test,44,0,1,1,25,2,10,7,10.016666666666667,11,2,5,21,4,1,0,0,1,1,1,0,1
test,45,0,1,1,28,1,-1,0,10.416666666666666,17,3,1,4,4,1,0,1,0,1,1,1,0
test,46,0,0,0,29,1,586,2,4.416666666666667,10,2,6,26,5,1,0,1,0,1,1,0,1
test,47,0,0,1,9,1,-1,0,4.833333333333333,17,3,6,23,2,1,0,1,0,1,1,1,0
test,48,0,0,0,28,4,-1,0,18.766666666666666,13,6,8,34,4,1,1,0,0,1,1,1,0
test,49,0,0,0,31,8,-1,0,1.9,15,6,7,30,5,1,0,0,1,1,1,1,0
test,50,0,0,0,11,2,-1,0,5.266666666666667,13,3,8,32,2,1,1,0,0,1,1,1,0
test,51,0,1,1,11,3,265,2,3.3666666666666667,11,2,5,19,2,1,1,0,0,1,1,0,1
test,52,0,1,0,9,3,-1,0,2.4,15,0,5,19,2,1,1,0,0,1,1,1,0
test,53,0,0,0,5,10,-1,0,0.11666666666666667,13,4,2,5,1,1,0,0,1,1,1,1,0
test,54,0,1,1,6,2,-1,0,3.6166666666666667,15,5,2,5,1,1,0,0,1,1,1,1,0
test,55,0,0,0,9,1,79,3,4.6,16,4,9,36,2,1,0,1,0,1,1,0,1
test,56,0,1,0,21,1,-1,0,2.6333333333333333,13,6,8,33,3,1,0,1,0,1,1,1,0
test,57,0,0,0,22,1,342,3,5.916666666666667,12,4,7,29,4,1,0,0,1,1,1,0,1
test,58,0,0,1,31,3,-1,0,3.2,17,6,7,30,5,1,0,0,1,1,1,1,0
test,59,0,1,1,5,2,-1,0,31.083333333333332,9,6,6,22,1,1,0,1,0,1,1,1,0
test,60,0,0,0,12,1,183,1,10.616666666666667,15,4,2,6,2,1,0,0,1,1,1,0,1
test,61,0,1,0,14,1,-1,0,25.883333333333333,9,5,5,19,2,1,0,0,1,1,1,1,0
test,62,0,1,1,15,2,-1,0,3.216666666666667,10,6,5,19,2,1,0,1,0,1,1,1,0
test,63,0,0,1,17,1,-1,0,10.95,11,3,11,46,3,1,0,0,1,1,1,1,0
test,64,0,0,0,29,6,-1,0,1.0666666666666667,14,4,7,30,5,1,0,0,1,1,1,1,0
test,65,0,1,0,27,9,-1,0,0.38333333333333336,16,5,8,34,4,1,0,0,1,1,1,1,0
test,66,0,0,1,8,2,359,3,7.983333333333333,16,6,5,18,1,1,0,1,0,1,1,0,1
test,67,0,1,0,2,9,-1,0,0.95,15,3,6,22,1,1,0,0,1,1,1,1,0
test,68,0,1,1,14,1,87,2,3.3833333333333333,12,3,1,2,2,1,0,1,0,1,1,0,1
test,69,0,0,0,22,2,181,4,2.8833333333333333,16,1,3,12,4,1,1,0,0,1,1,0,1
test,70,0,0,0,26,2,-1,0,1.7166666666666666,10,4,8,34,4,1,0,1,0,1,1,1,0
test,71,0,1,1,5,1,-1,0,0.65,11,4,2,5,1,1,0,0,1,1,1,1,0
test,72,0,1,0,30,8,-1,0,9.0,17,5,7,30,5,1,0,1,0,1,1,1,0
test,73,0,1,0,16,5,-1,0,19.883333333333333,9,0,5,20,3,1,0,0,1,1,1,1,0
test,74,0,0,0,24,1,-1,0,5.083333333333333,12,0,10,43,5,1,0,0,1,1,1,1,0
test,75,0,1,0,6,1,363,1,3.7333333333333334,17,4,5,18,1,1,0,1,0,1,1,0,1
test,76,0,1,0,28,2,254,2,1.3666666666666667,11,3,1,4,4,1,0,1,0,1,1,0,1
test,77,0,0,0,29,6,-1,0,2.6166666666666667,15,4,7,30,5,1,1,0,0,1,1,1,0
test,78,0,1,0,8,1,92,3,3.5,13,3,9,36,2,1,0,1,0,1,1,0,1
test,79,0,0,1,26,3,-1,0,2.3,10,6,6,25,4,1,0,1,0,1,1,1,0
test,80,0,1,0,8,1,-1,0,3.45,12,6,5,18,1,1,0,0,1,1,1,1,0
test,81,0,0,0,6,3,-1,0,1.4333333333333333,16,0,6,23,2,1,0,1,0,1,1,1,0
test,82,0,1,0,30,15,-1,0,4.316666666666666,15,2,3,13,5,1,0,0,1,1,1,1,0
test,83,0,0,0,21,2,184,1,8.533333333333333,12,4,10,42,4,1,0,0,1,1,1,0,1
test,84,0,1,1,29,3,142,6,4.233333333333333,15,4,1,4,4,1,0,0,1,1,1,0,1
test,85,0,1,0,13,1,-1,0,8.383333333333333,10,4,5,19,2,1,0,1,0,1,1,1,0
test,86,0,0,0,12,1,-1,0,9.7,17,4,8,32,2,1,0,0,1,1,1,1,0
test,87,0,0,0,4,1,122,3,7.183333333333334,10,4,3,9,1,1,0,1,0,1,1,0,1
test,88,0,1,0,16,5,-1,0,0.9833333333333333,13,0,5,20,3,1,0,1,0,1,1,1,0
test,89,1,0,1,8,2,-1,0,13.383333333333333,12,4,7,27,2,1,0,0,1,1,1,1,0
test,90,0,1,0,15,1,366,4,11.316666666666666,13,6,5,19,2,1,0,1,0,1,1,0,1
test,91,0,0,0,27,4,-1,0,2.0,16,5,8,34,4,1,0,0,1,1,1,1,0
test,92,0,1,0,18,2,-1,0,23.95,11,4,11,46,3,1,1,0,0,1,1,1,0
test,93,0,0,0,2,1,182,1,10.95,17,3,6,22,1,1,0,0,1,1,1,0,1
test,94,0,1,0,18,4,-1,0,11.733333333333333,15,5,6,24,3,1,0,1,0,1,1,1,0
test,95,0,1,0,15,3,330,1,10.6,12,4,4,15,3,1,0,0,1,1,1,0,1
test,96,0,0,0,27,6,-1,0,17.333333333333332,10,5,8,34,4,1,0,1,0,1,1,1,0
test,97,0,0,0,16,2,-1,0,2.3,12,1,2,7,3,1,1,0,0,1,1,1,0
test,98,0,0,1,8,2,-1,0,10.966666666666667,13,4,7,27,2,1,0,0,1,1,1,1,0
test,99,0,0,0,13,1,345,8,25.2,14,4,5,19,2,1,0,1,0,1,1,0,1
test,100,0,1,1,30,1,-1,0,1.8166666666666667,14,0,5,22,5,1,0,0,1,1,1,1,0
test,101,0,1,0,25,1,461,1,23.7,16,3,2,8,4,1,0,1,0,1,1,0,1
test,102,0,0,0,11,2,95,3,4.0,15,6,9,36,2,1,0,0,1,1,1,0,1
test,103,0,0,0,14,2,-1,0,1.55,12,6,8,32,2,1,0,0,1,1,1,1,0
test,104,0,1,0,20,2,-1,0,2.6166666666666667,11,6,11,46,3,1,0,1,0,1,1,1,0
test,105,0,1,0,28,3,-1,0,3.216666666666667,16,3,7,30,5,1,0,0,1,1,1,1,0
test,106,0,1,0,30,6,-1,0,1.9666666666666666,12,0,5,22,5,1,0,0,1,1,1,1,0
test,107,0,0,0,31,2,-1,0,1.3333333333333333,9,6,7,30,5,1,0,0,1,1,1,1,0
test,108,0,1,1,7,1,266,2,6.483333333333333,11,3,4,14,2,1,0,1,0,1,1,0,1
test,109,0,0,0,18,1,-1,0,8.95,17,5,6,24,3,1,0,1,0,1,1,1,0
test,110,0,1,0,4,1,181,4,4.183333333333334,15,4,3,9,1,1,0,1,0,1,1,0,1
test,111,0,0,0,16,4,-1,0,3.4,9,3,6,24,3,1,0,1,0,1,1,1,0
test,112,0,1,0,17,2,-1,0,13.583333333333334,16,6,4,15,3,1,0,0,1,1,1,1,0
test,113,0,0,0,10,1,-1,0,3.533333333333333,14,6,7,27,2,1,0,1,0,1,1,1,0
test,114,0,1,0,17,2,-1,0,5.7,12,6,7,28,3,1,0,1,0,1,1,1,0
test,115,0,0,0,23,2,292,10,7.366666666666666,10,3,6,25,4,1,0,0,1,1,1,0,1
test,116,0,0,0,14,3,-1,0,7.75,11,3,7,28,3,1,0,0,1,1,1,1,0
test,117,0,1,0,15,1,-1,0,6.933333333333334,13,6,5,19,2,1,0,0,1,1,1,1,0
test,118,0,1,0,14,2,-1,0,2.5166666666666666,12,3,7,28,3,1,0,1,0,1,1,1,0
test,119,1,1,0,8,1,521,1,4.9,15,4,7,27,2,1,0,0,1,1,1,0,1
test,120,0,0,0,30,2,-1,0,7.316666666666666,9,5,4,17,5,1,0,0,1,1,1,1,0
test,121,0,1,0,8,4,-1,0,2.6,9,6,5,18,1,1,0,1,0,1,1,1,0
test,122,0,1,0,17,1,315,11,8.466666666666667,9,6,4,15,3,1,0,0,1,1,1,0,1
test,123,0,1,0,28,3,272,1,8.733333333333333,14,4,10,43,5,1,0,0,1,1,1,0,1
test,124,0,1,0,31,34,-1,0,0.26666666666666666,9,6,7,30,5,1,0,0,1,1,1,1,0
test,125,0,0,0,10,6,-1,0,0.9166666666666666,17,6,7,27,2,1,0,0,1,1,1,1,0
test,126,0,1,0,4,5,346,3,2.9,16,2,5,18,1,1,0,0,1,1,1,0,1
test,127,0,0,0,30,2,2,1,2.5166666666666666,9,5,1,4,4,1,0,0,1,1,1,0,1
test,128,0,0,0,6,2,199,6,3.45,16,6,3,9,1,1,0,0,1,1,1,0,1
test,129,0,1,0,19,4,-1,0,10.733333333333333,14,5,11,46,3,1,0,1,0,1,1,1,0
test,130,0,0,0,1,1,90,1,4.183333333333334,10,2,6,22,1,1,0,1,0,1,1,0,1
test,131,0,1,0,15,1,-1,0,12.4,15,6,5,19,2,1,0,1,0,1,1,1,0
test,132,0,0,1,12,3,-1,0,12.283333333333333,15,3,5,19,2,1,0,1,0,1,1,1,0
test,133,0,0,0,27,1,91,2,2.85,9,3,10,43,5,1,0,1,0,1,1,0,1
test,134,0,1,0,28,7,-1,0,0.8166666666666667,12,6,8,34,4,1,1,0,0,1,1,1,0
test,135,0,1,0,24,9,-1,0,7.633333333333334,11,6,7,29,4,1,0,1,0,1,1,1,0
test,136,0,0,0,6,2,-1,0,4.583333333333333,14,3,10,40,2,1,0,0,1,1,1,1,0
test,137,0,1,0,8,3,-1,0,10.2,16,6,5,18,1,1,0,1,0,1,1,1,0
test,138,0,1,0,1,3,-1,0,8.3,16,4,4,13,1,1,1,0,0,1,1,1,0
test,139,0,0,0,12,5,-1,0,2.316666666666667,12,6,6,23,2,1,0,0,1,1,1,1,0
test,140,0,1,0,17,1,-1,0,7.0,14,6,4,15,3,1,0,1,0,1,1,1,0
test,141,0,1,1,16,2,149,5,1.7,17,5,4,15,3,1,0,1,0,1,1,0,1
test,142,0,0,0,21,1,-1,0,0.7,16,6,8,33,3,1,0,0,1,1,1,1,0
test,143,0,1,0,8,1,-1,0,7.05,16,6,5,18,1,1,0,0,1,1,1,1,0
test,144,0,0,0,30,1,-1,0,2.05,16,5,7,30,5,1,0,1,0,1,1,1,0
test,145,0,0,0,5,2,-1,0,2.1666666666666665,13,4,8,31,1,1,0,0,1,1,1,1,0
test,146,0,1,1,2,1,125,2,2.316666666666667,17,5,7,26,1,1,0,1,0,1,1,0,1
test,147,0,1,0,12,2,-1,0,2.95,10,4,8,32,2,1,0,0,1,1,1,1,0
test,148,0,0,1,27,1,180,4,4.45,16,2,7,30,5,1,0,0,1,1,1,0,1
test,149,0,1,1,31,2,283,1,7.883333333333334,17,2,8,35,5,1,0,1,0,1,1,0,1
test,150,0,0,1,4,7,-1,0,10.666666666666666,16,2,5,18,1,1,0,0,1,1,1,1,0
test,151,0,0,0,18,2,186,1,4.05,11,2,5,20,3,1,0,1,0,1,1,0,1
test,152,0,1,0,20,3,-1,0,3.55,11,4,5,20,3,1,0,1,0,1,1,1,0
test,153,0,0,0,28,2,-1,0,8.916666666666666,12,6,8,34,4,1,0,1,0,1,1,1,0
test,154,0,0,1,20,1,-1,0,15.183333333333334,12,0,6,25,4,1,0,1,0,1,1,1,0
test,155,0,1,0,21,2,-1,0,9.15,13,0,11,47,4,1,0,1,0,1,1,1,0
test,156,0,0,0,11,1,81,6,5.733333333333333,15,3,8,32,2,1,0,0,1,1,1,0,1
test,157,0,1,0,9,5,315,3,2.0166666666666666,10,5,4,14,2,1,0,0,1,1,1,0,1
test,158,0,0,0,11,4,-1,0,0.8666666666666667,12,0,7,28,3,1,0,1,0,1,1,1,0
test,159,0,0,0,28,2,-1,0,15.633333333333333,15,5,5,21,4,1,0,1,0,1,1,1,0
test,160,0,0,0,7,1,-1,0,10.183333333333334,16,3,7,27,2,1,0,0,1,1,1,1,0
test,161,0,1,0,23,1,-1,0,13.083333333333334,10,0,5,21,4,1,0,0,1,1,1,1,0
test,162,1,1,0,9,1,-1,0,10.883333333333333,12,0,5,19,2,1,0,1,0,1,1,1,0
test,163,0,1,0,20,1,-1,0,5.416666666666667,15,2,4,16,4,1,0,1,0,1,1,1,0
test,164,1,1,0,18,1,-1,0,2.8833333333333333,15,4,11,46,3,1,0,1,0,1,1,1,0
test,165,0,1,1,27,2,-1,0,4.7,16,4,5,21,4,1,0,1,0,1,1,1,0
test,166,0,1,0,29,1,-1,0,4.466666666666667,9,4,7,30,5,1,0,1,0,1,1,1,0
test,167,0,0,0,28,1,-1,0,6.0,13,5,5,21,4,1,1,0,0,1,1,1,0
test,168,0,1,1,15,4,-1,0,3.3666666666666667,12,6,5,19,2,1,0,0,1,1,1,1,0
test,169,0,1,0,20,9,-1,0,11.816666666666666,9,0,6,25,4,1,0,1,0,1,1,1,0
test,170,0,0,0,4,2,-1,0,6.6,14,4,3,9,1,1,0,0,1,1,1,1,0
test,171,0,0,0,3,2,104,4,14.866666666666667,11,2,2,5,1,1,0,1,0,1,1,0,1
test,172,0,1,0,2,1,152,2,5.216666666666667,17,2,3,9,1,1,0,0,1,1,1,0,1
test,173,0,0,0,12,1,-1,0,5.383333333333334,10,2,10,41,3,1,0,0,1,1,1,1,0
test,174,0,0,0,21,2,-1,0,2.8333333333333335,11,0,11,47,4,1,0,1,0,1,1,1,0
test,175,0,0,0,4,2,-1,0,1.8666666666666667,10,0,7,27,2,1,0,0,1,1,1,1,0
test,176,0,1,1,26,1,-1,0,1.1333333333333333,15,3,5,21,4,1,0,1,0,1,1,1,0
test,177,0,1,0,7,1,-1,0,2.316666666666667,9,5,5,18,1,1,0,1,0,1,1,1,0
test,178,1,1,0,8,1,347,2,1.75,17,6,5,18,1,1,0,1,0,1,1,0,1
test,179,0,1,0,29,3,-1,0,11.95,11,4,4,17,5,1,0,1,0,1,1,1,0
test,180,0,1,0,14,1,-1,0,5.783333333333333,11,5,5,19,2,1,0,1,0,1,1,1,0
test,181,0,1,0,15,3,-1,0,1.4666666666666666,17,6,5,19,2,1,0,1,0,1,1,1,0
test,182,0,0,0,31,1,-1,0,10.25,9,0,10,44,6,1,1,0,0,1,1,1,0
test,183,0,1,0,11,1,362,1,11.683333333333334,13,2,5,19,2,1,1,0,0,1,1,0,1
test,184,0,0,0,20,1,-1,0,1.0,11,6,11,46,3,1,0,1,0,1,1,1,0
test,185,0,1,0,6,2,-1,0,1.85,10,4,5,18,1,1,0,1,0,1,1,1,0
test,186,0,1,1,28,1,-1,0,2.25,15,4,10,43,5,1,0,1,0,1,1,1,0
test,187,0,1,0,30,1,-1,0,5.583333333333333,13,5,4,17,5,1,0,1,0,1,1,1,0
test,188,0,1,1,28,3,-1,0,0.6,10,6,8,34,4,1,0,1,0,1,1,1,0
test,189,0,1,0,5,2,196,4,8.95,9,4,2,5,1,1,0,1,0,1,1,0,1
test,190,0,0,0,2,1,-1,0,12.483333333333333,11,1,2,5,1,1,1,0,0,1,1,1,0
test,191,0,0,0,17,7,-1,0,2.7,11,4,6,24,3,1,0,1,0,1,1,1,0
test,192,0,1,0,21,2,-1,0,2.316666666666667,15,0,11,47,4,1,0,0,1,1,1,1,0
test,193,0,0,0,15,5,181,2,4.466666666666667,9,4,7,28,3,1,0,1,0,1,1,0,1
test,194,0,0,1,28,3,-1,0,0.5,13,3,7,30,5,1,1,0,0,1,1,1,0
test,195,0,1,0,8,2,-1,0,15.033333333333333,10,4,4,14,2,1,0,1,0,1,1,1,0
test,196,0,1,0,11,1,286,2,4.35,17,2,5,19,2,1,0,1,0,1,1,0,1
test,197,0,1,0,19,4,-1,0,5.583333333333333,15,3,5,20,3,1,1,0,0,1,1,1,0
test,198,0,1,1,4,3,360,1,5.1,9,2,5,18,1,1,0,1,0,1,1,0,1
test,199,0,0,0,29,2,-1,0,7.483333333333333,13,3,12,52,5,1,0,0,1,1,1,1,0
test,200,0,0,0,3,1,-1,0,1.9166666666666667,13,6,4,13,1,1,0,1,0,1,1,1,0
test,201,0,1,0,17,1,-1,0,0.3,10,6,4,15,3,1,0,1,0,1,1,1,0
test,202,0,0,0,13,1,348,1,3.8666666666666667,13,2,4,15,3,1,0,0,1,1,1,0,1
test,203,0,1,0,5,1,195,4,6.483333333333333,15,3,5,18,1,1,0,1,0,1,1,0,1
test,204,0,1,0,9,1,90,4,5.016666666666667,15,2,3,10,2,1,0,1,0,1,1,0,1
test,205,0,1,0,7,4,-1,0,2.7,9,3,7,27,2,1,0,1,0,1,1,1,0
test,206,0,0,0,10,5,-1,0,4.233333333333333,17,3,11,45,2,1,0,1,0,1,1,1,0
test,207,0,1,0,26,2,-1,0,7.183333333333334,15,3,5,21,4,1,1,0,0,1,1,1,0
test,208,0,1,0,8,3,-1,0,0.45,16,6,5,18,1,1,0,1,0,1,1,1,0
test,209,0,0,0,6,2,-1,0,6.766666666666667,10,5,8,31,1,1,0,1,0,1,1,1,0
test,210,0,1,0,13,2,340,2,9.033333333333333,11,2,4,15,3,1,0,1,0,1,1,0,1
test,211,0,1,0,27,2,-1,0,5.7,14,5,2,8,4,1,0,0,1,1,1,1,0
test,212,0,0,0,15,2,244,4,3.3,14,4,7,28,3,1,0,0,1,1,1,0,1
test,213,0,1,0,19,1,-1,0,16.866666666666667,9,6,6,24,3,1,0,1,0,1,1,1,0
test,214,0,0,0,20,3,-1,0,1.3666666666666667,17,6,11,46,3,1,0,1,0,1,1,1,0
test,215,0,1,0,11,2,-1,0,17.666666666666668,12,0,7,28,3,1,0,1,0,1,1,1,0
test,216,0,1,0,2,1,-1,0,3.716666666666667,11,3,6,22,1,1,0,1,0,1,1,1,0
test,217,0,1,0,26,2,-1,0,1.8333333333333333,12,3,5,21,4,1,0,0,1,1,1,1,0
test,218,0,0,0,3,3,-1,0,3.966666666666667,11,4,6,22,1,1,0,0,1,1,1,1,0
test,219,0,1,0,15,1,-1,0,2.316666666666667,14,2,6,24,3,1,0,0,1,1,1,1,0
test,220,0,0,0,6,1,179,2,2.966666666666667,15,5,8,31,1,1,0,0,1,1,1,0,1
test,221,0,1,0,19,1,-1,0,3.75,16,5,11,46,3,1,0,1,0,1,1,1,0
test,222,0,0,0,18,2,-1,0,3.2333333333333334,17,3,8,33,3,1,0,1,0,1,1,1,0
test,223,0,1,0,13,1,-1,0,22.433333333333334,9,4,5,19,2,1,1,0,0,1,1,1,0
test,224,0,1,0,9,1,-1,0,2.7333333333333334,9,0,5,19,2,1,0,1,0,1,1,1,0
test,225,0,1,0,28,2,-1,0,7.133333333333334,13,3,7,30,5,1,0,0,1,1,1,1,0
test,226,0,0,0,18,1,-1,0,4.416666666666667,10,4,3,11,3,1,0,0,1,1,1,1,0
test,227,0,1,0,8,3,-1,0,1.0833333333333333,15,4,4,14,2,1,0,1,0,1,1,1,0
test,228,0,1,0,3,1,-1,0,0.7166666666666667,12,4,6,22,1,1,0,1,0,1,1,1,0
test,229,0,1,0,5,3,92,8,2.8666666666666667,9,4,8,31,1,1,0,0,1,1,1,0,1
test,230,0,0,0,5,1,-1,0,4.666666666666667,10,1,4,14,2,1,0,0,1,1,1,1,0
test,231,0,0,0,7,1,-1,0,4.983333333333333,12,3,4,14,2,1,0,0,1,1,1,1,0
test,232,0,0,0,5,9,8,13,0.6,16,4,2,5,1,1,0,0,1,1,1,0,1
test,233,0,0,0,23,1,535,1,4.183333333333334,14,5,7,29,4,1,0,0,1,1,1,0,1
test,234,0,1,0,20,1,91,1,1.4833333333333334,12,6,11,46,3,1,1,0,0,1,1,0,1
test,235,0,1,1,23,3,-1,0,2.6333333333333333,17,0,5,21,4,1,0,0,1,1,1,1,0
test,236,0,1,0,20,1,-1,0,2.2333333333333334,17,4,5,20,3,1,0,0,1,1,1,1,0
test,237,0,0,1,26,1,-1,0,1.05,11,3,5,21,4,1,0,1,0,1,1,1,0
test,238,0,1,0,12,1,-1,0,2.35,9,3,5,19,2,1,0,1,0,1,1,1,0
test,239,0,1,0,30,3,-1,0,1.6166666666666667,17,0,5,22,5,1,0,1,0,1,1,1,0
test,240,0,0,0,28,3,-1,0,3.3,13,3,1,4,4,1,0,1,0,1,1,1,0
test,241,0,0,0,23,6,-1,0,9.95,13,0,5,21,4,1,1,0,0,1,1,1,0
test,242,0,0,0,9,5,-1,0,2.4,13,5,7,27,2,1,0,0,1,1,1,1,0
test,243,0,0,0,21,1,-1,0,0.6666666666666666,12,0,11,47,4,1,0,1,0,1,1,1,0
test,244,0,1,0,14,1,-1,0,3.0166666666666666,17,5,5,19,2,1,0,1,0,1,1,1,0
test,245,0,0,0,30,1,269,1,6.35,16,5,4,17,5,1,0,1,0,1,1,0,1
test,246,0,0,1,20,2,-1,0,7.1,10,6,11,46,3,1,0,1,0,1,1,1,0
test,247,0,1,0,19,1,90,6,7.866666666666666,10,3,5,20,3,1,0,1,0,1,1,0,1
test,248,0,0,0,8,3,184,1,5.966666666666667,12,3,9,36,2,1,0,0,1,1,1,0,1
test,249,0,1,0,19,2,-1,0,5.216666666666667,9,3,5,20,3,1,0,1,0,1,1,1,0
test,250,0,0,0,14,2,91,4,6.733333333333333,15,2,9,37,3,1,1,0,0,1,1,0,1
test,251,0,1,0,28,1,182,1,3.283333333333333,10,1,6,26,5,1,0,0,1,1,1,0,1
test,252,0,0,0,25,4,-1,0,2.8333333333333335,11,3,8,34,4,1,0,0,1,1,1,1,0
test,253,0,0,0,20,2,-1,0,0.65,15,0,6,25,4,1,0,1,0,1,1,1,0
test,254,0,1,0,4,5,-1,0,0.43333333333333335,16,2,5,18,1,1,0,0,1,1,1,1,0
test,255,0,0,0,4,2,-1,0,2.5166666666666666,9,3,2,5,1,1,0,1,0,1,1,1,0
test,256,0,1,0,18,1,63,5,3.6666666666666665,14,3,2,7,3,1,0,1,0,1,1,0,1
test,257,0,0,0,2,2,-1,0,3.933333333333333,16,3,6,22,1,1,0,1,0,1,1,1,0
test,258,0,1,0,12,1,326,5,3.15,15,3,5,19,2,1,0,1,0,1,1,0,1
test,259,0,1,0,10,2,-1,0,9.0,14,2,8,32,2,1,1,0,0,1,1,1,0
test,260,0,1,0,6,1,-1,0,17.716666666666665,13,2,4,14,2,1,0,1,0,1,1,1,0
test,261,0,0,0,20,1,-1,0,1.6333333333333333,17,6,11,46,3,1,1,0,0,1,1,1,0
test,262,0,0,0,18,8,-1,0,14.7,16,3,8,33,3,1,0,0,1,1,1,1,0
test,263,0,0,0,20,2,183,5,3.966666666666667,12,3,10,42,4,1,0,1,0,1,1,0,1
test,264,0,0,0,17,3,-1,0,22.416666666666668,17,4,6,24,3,1,0,0,1,1,1,1,0
test,265,0,0,0,31,8,-1,0,3.0,14,6,7,30,5,1,1,0,0,1,1,1,0
test,266,0,1,0,30,2,-1,0,3.0,14,6,10,43,5,1,0,1,0,1,1,1,0
test,267,0,1,0,28,9,-1,0,9.333333333333334,14,5,5,21,4,1,0,1,0,1,1,1,0
test,268,0,0,0,3,2,-1,0,2.3833333333333333,12,3,3,9,1,1,0,1,0,1,1,1,0
test,269,0,0,0,10,1,414,4,3.716666666666667,15,2,8,32,2,1,0,0,1,1,1,0,1
test,270,0,0,0,10,1,-1,0,2.033333333333333,13,3,3,10,2,1,0,1,0,1,1,1,0
test,271,0,1,0,30,2,-1,0,4.483333333333333,14,5,7,30,5,1,0,1,0,1,1,1,0
