,,Education,Default,HHInsurance,CarLoan,LastContactDay,NoOfContacts,DaysPassed,PrevAttempts,CallLength,CallStartHour,LastContactWkd,LastContactMon,LastContactWk,LastContactWkNum,Job_None,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed,Marital_divorced,Marital_married,Marital_single,Communication_None,Communication_cellular,Communication_telephone,Outcome_NoPrev,Outcome_failure,Outcome_other,Outcome_success
train,3756,2,0,1,1,13,3,370,4,15.85,15,4,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,3757,2,0,0,0,19,2,-1,0,4.266666666666667,15,4,8,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3758,3,0,0,0,12,2,92,2,3.2,17,5,11,45,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train,3759,2,0,1,0,21,8,-1,0,18.833333333333332,10,3,7,29,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3760,3,0,0,0,11,3,97,7,2.7666666666666666,17,4,11,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,3761,2,0,0,0,18,4,-1,0,9.9,13,3,8,33,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3762,2,0,1,0,6,4,-1,0,2.75,13,2,4,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3763,2,0,1,0,4,1,-1,0,2.6166666666666667,17,3,8,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3764,1,0,0,0,12,5,-1,0,0.8333333333333334,16,4,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3765,3,0,1,0,30,2,-1,0,8.5,14,5,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3766,2,0,1,1,31,6,-1,0,1.3833333333333333,15,6,7,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3767,2,0,0,1,3,1,48,3,2.55,13,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,3768,3,0,1,0,15,4,175,5,26.633333333333333,17,6,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,3769,3,0,0,0,30,5,103,1,4.333333333333333,17,2,11,48,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train,3770,2,0,0,0,5,1,-1,0,6.933333333333334,17,4,8,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3771,2,0,1,0,30,6,-1,0,3.066666666666667,14,5,7,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3772,1,0,1,0,18,1,-1,0,1.9833333333333334,10,2,5,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3773,3,0,1,0,24,1,-1,0,1.8666666666666667,16,0,10,43,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
train,3774,1,0,1,0,12,1,-1,0,5.283333333333333,10,6,6,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,3775,2,0,0,0,7,1,-1,0,14.6,17,6,8,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3776,2,0,0,0,5,1,-1,0,3.466666666666667,17,6,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3777,2,0,0,0,6,2,-1,0,8.833333333333334,15,5,8,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3778,3,0,1,1,11,9,306,1,1.3666666666666667,15,2,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
train,3779,3,0,0,0,20,5,-1,0,1.4166666666666667,11,5,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3780,1,0,0,0,4,1,-1,0,9.733333333333333,12,0,7,27,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,3781,3,0,0,0,19,1,-1,0,5.466666666666667,15,5,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3782,3,0,1,0,26,3,-1,0,1.95,15,1,4,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3783,2,0,1,0,6,3,-1,0,1.5166666666666666,17,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3784,2,0,0,0,4,3,310,2,3.8666666666666667,12,6,12,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
train,3785,2,0,1,0,29,3,-1,0,18.483333333333334,10,6,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3786,1,0,0,0,26,1,-1,0,3.15,15,4,8,34,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train,3787,3,0,0,0,27,5,-1,0,3.85,12,5,8,34,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3788,2,0,0,0,16,1,-1,0,2.783333333333333,11,2,11,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3789,2,0,0,0,11,2,-1,0,4.516666666666667,17,0,7,28,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3790,2,0,1,0,27,1,-1,0,3.3,15,4,5,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3791,1,0,0,0,19,2,-1,0,10.75,15,4,2,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3792,2,0,1,0,18,2,-1,0,10.966666666666667,17,0,7,29,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3793,2,0,0,0,23,1,187,5,3.5166666666666666,16,1,2,8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train,3794,2,0,1,0,24,1,-1,0,6.583333333333333,15,5,9,38,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3795,2,0,1,0,6,2,-1,0,4.6,16,2,4,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3796,3,0,0,0,18,4,-1,0,1.0166666666666666,14,3,8,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3797,3,0,1,0,6,6,-1,0,2.1,15,5,8,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3798,3,0,1,0,13,1,300,1,13.483333333333333,9,4,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,3799,2,0,1,1,10,1,-1,0,23.316666666666666,13,6,7,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3800,3,0,1,0,4,1,-1,0,2.1333333333333333,12,5,6,22,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,3801,2,0,1,0,21,3,91,10,5.65,13,4,10,42,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
train,3802,3,0,1,0,5,2,-1,0,2.8666666666666667,13,5,3,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3803,3,0,0,0,25,8,-1,0,2.0166666666666666,12,3,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3804,3,0,1,0,26,2,-1,0,3.4,15,4,8,34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3805,2,0,1,0,2,1,-1,0,0.43333333333333335,13,3,6,22,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
train,3806,3,0,0,0,17,1,-1,0,6.3,12,6,4,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3807,2,0,1,0,14,3,-1,0,1.65,11,6,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3808,3,0,1,0,1,2,476,4,4.416666666666667,13,3,9,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,3809,2,0,1,0,22,1,-1,0,25.75,12,4,7,29,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3810,2,0,1,1,6,1,302,1,0.7,14,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3811,2,0,1,0,5,2,-1,0,4.0,10,3,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3812,2,0,0,0,2,1,-1,0,0.9,11,2,3,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3813,3,0,1,0,21,2,-1,0,4.4,15,2,12,51,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3814,3,0,1,0,13,9,85,1,1.5666666666666667,14,5,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3815,2,0,1,0,28,6,-1,0,1.3833333333333333,13,3,7,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3816,1,0,1,0,19,1,-1,0,7.233333333333333,13,5,11,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3817,2,0,1,1,4,2,122,2,5.866666666666666,16,5,6,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3818,1,0,1,0,30,1,85,2,14.016666666666667,9,5,4,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3819,2,0,1,0,14,2,24,2,1.8666666666666667,16,2,9,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,3820,3,0,0,0,4,1,-1,0,1.1833333333333333,11,0,7,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
train,3821,3,0,0,0,16,1,-1,0,6.683333333333334,16,5,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3822,2,0,0,0,21,1,-1,0,6.2,12,0,11,47,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3823,3,0,1,0,19,3,-1,0,1.0833333333333333,13,3,5,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3824,2,0,1,0,14,2,-1,0,8.033333333333333,12,5,5,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3825,1,0,0,0,11,5,-1,0,3.35,11,5,6,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3826,3,0,0,0,25,1,-1,0,5.783333333333333,9,5,6,25,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,3827,3,0,0,0,20,1,-1,0,17.333333333333332,16,6,11,46,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3828,2,0,0,0,25,1,245,1,1.45,16,0,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train,3829,2,0,1,0,16,1,345,4,19.566666666666666,13,5,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,3830,2,0,1,0,21,2,-1,0,2.25,16,5,5,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3831,2,0,1,0,10,27,-1,0,5.183333333333334,10,6,7,27,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3832,2,0,1,0,6,6,112,3,2.0166666666666666,12,5,8,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,3833,3,0,1,0,13,1,-1,0,12.1,14,5,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3834,2,0,1,0,1,1,-1,0,1.8,10,4,7,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3835,2,0,1,0,17,1,343,2,0.6166666666666667,15,6,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3836,2,0,0,0,6,2,-1,0,1.55,15,0,6,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3837,1,0,0,0,21,17,-1,0,3.45,16,3,4,16,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train,3838,2,0,0,0,21,3,-1,0,2.5166666666666666,15,6,8,33,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3839,1,0,0,0,6,2,-1,0,8.2,13,5,8,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3840,2,0,1,0,18,1,-1,0,8.75,10,2,5,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3841,2,0,1,1,2,1,-1,0,1.9333333333333333,13,2,3,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3842,2,0,1,0,19,1,-1,0,1.8166666666666667,12,6,6,24,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,3843,2,0,1,0,6,1,-1,0,0.21666666666666667,17,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3844,3,0,1,0,29,12,-1,0,1.0833333333333333,14,4,7,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3845,3,0,1,0,20,1,-1,0,4.283333333333333,11,2,4,16,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3846,2,0,0,0,8,1,-1,0,1.7666666666666666,9,4,7,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3847,3,0,0,0,12,2,192,3,2.2333333333333334,13,5,11,45,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3848,2,0,1,0,8,5,-1,0,1.4833333333333334,13,6,5,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3849,2,0,1,0,4,1,-1,0,3.033333333333333,13,3,8,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3850,3,0,0,0,2,3,-1,0,2.0,9,2,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3851,2,0,1,0,15,5,372,2,11.55,17,6,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
train,3852,2,0,0,0,2,3,-1,0,1.3666666666666667,13,1,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3853,2,0,0,1,25,1,-1,0,1.5833333333333333,13,0,7,30,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3854,2,0,1,0,20,2,326,1,12.9,12,2,4,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,3855,1,1,1,0,13,1,370,2,3.7333333333333334,17,4,5,19,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
train,3856,2,0,0,0,12,1,188,1,2.45,13,1,4,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
train,3857,2,0,1,0,30,1,-1,0,14.466666666666667,17,0,5,22,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3858,2,0,0,0,8,2,-1,0,2.3,15,0,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3859,2,0,1,1,8,2,-1,0,0.3333333333333333,12,6,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,3860,2,0,1,0,24,1,-1,0,7.566666666666666,12,6,7,29,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3861,2,0,0,1,24,1,-1,0,23.616666666666667,16,6,7,29,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3862,2,0,0,0,9,5,-1,0,0.25,17,1,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3863,3,0,1,0,27,1,-1,0,15.583333333333334,17,4,5,21,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,3864,3,0,0,0,10,2,375,5,2.683333333333333,11,2,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
train,3865,2,0,1,0,13,3,-1,0,2.35,14,5,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3866,3,0,0,0,2,1,-1,0,1.4,16,3,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3867,2,0,0,0,5,1,-1,0,3.7,15,6,6,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3868,2,0,0,0,20,3,-1,0,0.48333333333333334,14,0,6,25,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3869,2,0,0,0,20,1,-1,0,2.716666666666667,11,2,4,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3870,2,0,1,0,14,1,350,1,1.55,15,5,5,19,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
train,3871,3,0,1,0,4,1,66,1,9.866666666666667,15,2,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
train,3872,2,0,1,0,8,2,-1,0,4.566666666666666,17,6,5,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3873,2,0,0,0,2,1,183,3,6.366666666666666,13,4,9,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train,3874,2,0,1,0,18,2,-1,0,5.15,10,2,5,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3875,3,0,0,0,16,1,-1,0,7.533333333333333,12,3,6,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3876,3,0,0,0,7,1,95,2,4.55,16,6,8,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3877,2,0,1,0,23,3,-1,0,14.883333333333333,16,0,5,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3878,2,0,0,1,21,5,-1,0,4.183333333333334,9,3,7,29,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3879,3,0,0,0,31,1,455,2,5.4,11,2,8,35,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3880,2,0,0,0,25,2,-1,0,1.7666666666666666,14,2,5,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
train,3881,2,0,1,0,4,1,-1,0,10.633333333333333,12,5,6,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
train,3882,3,0,0,0,12,6,-1,0,19.016666666666666,9,6,6,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3883,2,0,1,0,15,4,-1,0,19.366666666666667,10,6,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3884,1,0,1,0,6,2,-1,0,2.5833333333333335,10,4,5,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3885,3,0,1,0,18,2,-1,0,1.2,9,4,11,46,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3886,2,0,0,1,8,3,-1,0,5.033333333333333,11,4,7,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3887,2,0,0,0,3,1,182,1,5.833333333333333,13,5,12,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
train,3888,1,0,0,0,5,3,-1,0,9.616666666666667,9,6,6,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
train,3889,2,0,0,0,9,1,-1,0,9.916666666666666,14,4,12,49,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
train,3890,2,0,1,0,21,10,-1,0,11.516666666666667,12,3,7,29,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
train,3891,2,0,0,0,8,2,-1,0,1.8666666666666667,13,0,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3892,2,0,0,0,14,2,-1,0,1.6666666666666667,9,6,8,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3893,2,0,1,0,10,4,-1,0,7.933333333333334,11,6,7,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3894,3,0,0,0,3,2,-1,0,2.3333333333333335,9,4,6,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3895,2,0,0,0,30,2,188,8,27.133333333333333,11,2,11,48,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
train,3896,2,0,0,1,18,2,-1,0,2.5,12,3,8,33,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3897,2,0,1,0,19,2,-1,0,29.866666666666667,11,5,11,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3898,1,0,0,0,10,1,-1,0,2.316666666666667,15,6,7,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3899,3,0,0,0,19,7,-1,0,9.466666666666667,17,1,7,29,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3900,3,0,1,0,13,1,-1,0,2.5833333333333335,10,4,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3901,1,0,0,0,1,1,-1,0,8.166666666666666,16,3,9,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3902,1,0,0,0,20,1,-1,0,1.85,11,0,6,25,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train,3903,3,0,1,0,17,1,-1,0,2.5166666666666666,9,6,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3904,3,0,0,0,13,13,-1,0,0.8,14,5,8,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3905,2,0,0,0,11,1,180,4,4.133333333333334,17,3,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
train,3906,3,0,1,0,8,2,-1,0,14.816666666666666,12,0,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
train,3907,3,0,0,0,18,1,-1,0,7.35,17,3,8,33,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3908,2,0,0,0,28,2,-1,0,1.35,12,3,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3909,3,0,1,0,11,4,-1,0,3.55,15,3,8,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
train,3910,3,0,1,0,14,2,-1,0,11.133333333333333,17,5,5,19,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
train,3911,3,0,1,0,15,2,-1,0,15.183333333333334,17,6,5,19,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
train,3912,3,0,0,0,27,1,-1,0,10.1,17,2,7,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
train,3913,3,0,0,0,6,2,-1,0,2.9,13,5,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3914,3,0,1,0,6,1,-1,0,1.9,12,4,5,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
train,3915,2,0,0,0,24,2,353,3,5.383333333333334,17,1,5,21,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train,3916,1,0,1,0,17,1,260,7,1.2666666666666666,15,6,4,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train,3917,1,0,0,0,4,2,-1,0,3.183333333333333,12,0,7,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
train,3918,3,0,1,1,14,3,-1,0,1.3,12,3,7,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
train,3919,3,0,0,0,17,1,-1,0,2.25,15,3,11,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
train,3920,1,0,1,0,12,2,354,3,2.25,14,3,5,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
train,3921,3,0,1,0,24,1,-1,0,2.5833333333333335,15,6,7,29,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
